subj,stimulus,timestamp,x,y,duration,prev_sacc_amplitude,aoi_label
User 28,page2,6.405270,724.766700,391.089563,0.131840,89.204209,exclusion_inclusion
User 28,page2,6.586430,883.522500,361.560938,0.131340,161.478617,possible_benefits
User 28,page2,6.750490,875.179200,390.300750,0.065430,29.926368,exclusion_inclusion
User 28,page2,6.865720,996.994600,350.886375,0.197270,128.033139,possible_benefits
User 28,page2,7.128420,1132.661600,417.704000,0.065920,151.228734,exclusion_inclusion
User 28,page2,7.275880,567.666831,429.469385,0.230470,565.117256,exclusion_inclusion
User 28,page2,7.555180,649.714800,405.854750,0.099120,85.378687,exclusion_inclusion
User 28,page2,7.719730,809.526667,402.284167,0.147460,159.851749,exclusion_inclusion
User 28,page2,7.933110,963.228000,379.517727,0.197260,155.378282,possible_benefits
User 28,page2,8.196290,1115.486400,376.545750,0.032710,152.287403,possible_benefits
User 28,page2,8.327640,585.183200,493.734500,0.048340,543.097309,exclusion_inclusion
User 28,page2,8.393070,601.268640,521.677800,0.164550,32.242354,mandatory_reporting
User 28,page2,8.639650,681.046800,495.173437,0.131350,84.065665,exclusion_inclusion
User 28,page2,8.804200,547.041600,513.576000,0.016110,135.262885,mandatory_reporting
User 28,page2,8.836910,586.504800,562.637250,0.032720,62.963088,mandatory_reporting
User 28,page2,8.886230,592.830000,514.437000,0.034180,48.613499,mandatory_reporting
User 28,page2,9.000980,948.758400,463.213500,0.115230,359.595429,exclusion_inclusion
User 28,page2,9.181640,1060.609565,492.652239,0.394530,115.660376,exclusion_inclusion
User 28,page2,9.674800,558.061316,564.950806,0.574710,507.722193,mandatory_reporting
User 28,page2,10.349120,1085.704200,486.801656,0.262700,533.398821,exclusion_inclusion
User 28,page2,10.676760,752.458000,584.183250,0.131830,347.183244,mandatory_reporting
User 28,page2,10.857910,608.348400,613.549500,0.229490,147.071253,equipment_devices
User 28,page2,11.136720,733.404000,572.823000,0.133790,131.520154,mandatory_reporting
User 28,page2,11.318850,995.719200,575.190000,0.016110,262.325879,mandatory_reporting
User 28,page2,11.353520,942.891600,559.797000,0.033200,55.024538,mandatory_reporting
User 28,page2,11.481450,605.464469,608.188603,0.493160,340.879474,mandatory_reporting
User 28,page2,11.991210,556.147200,634.716000,0.229980,55.999070,equipment_devices
User 28,page2,12.255370,636.921600,638.000300,0.245120,80.841143,equipment_devices
User 28,page2,12.517090,565.956720,637.794150,0.164550,70.965179,equipment_devices
User 28,page2,12.796390,880.026000,599.078813,0.131340,316.446504,mandatory_reporting
User 28,page2,12.977050,1084.239600,621.609750,0.229490,205.452762,equipment_devices
User 28,page2,13.223140,1157.100000,645.130500,0.016120,76.562808,equipment_devices
User 28,page2,13.304690,635.640320,643.636700,0.247560,521.461820,equipment_devices
User 28,page2,13.572750,683.709600,646.406250,0.027840,48.148999,equipment_devices
User 28,page2,13.650880,855.166200,626.730563,0.131350,172.581860,equipment_devices
User 28,page2,13.831050,1053.162600,668.725313,0.147470,202.400923,equipment_devices
User 28,page2,14.011720,1126.227200,664.965000,0.049320,73.161299,equipment_devices
User 28,page2,14.159670,583.398200,706.423375,0.410150,544.409882,equipment_devices
User 28,page2,14.619630,738.561600,766.227000,0.016110,166.289369,protection_privacy
User 28,page2,14.652830,732.276000,739.408500,0.115240,27.545248,equipment_devices
User 28,page2,14.816890,869.490720,744.737700,0.082040,137.318170,equipment_devices
User 28,page2,14.964840,596.586200,772.699375,0.197270,274.333250,protection_privacy
User 28,page2,15.227050,852.041400,754.329187,0.131350,256.114863,equipment_devices
User 28,page2,15.407710,1042.542667,773.920000,0.147950,191.505960,protection_privacy
User 28,page2,15.588380,1127.952000,770.868000,0.033200,85.463846,protection_privacy
User 28,page2,15.719730,643.003200,843.174500,0.197260,490.309666,protection_privacy
User 28,page2,15.933110,631.293600,820.270500,0.017090,25.723685,protection_privacy
User 28,page2,15.999510,900.498667,797.038667,0.147950,270.205637,protection_privacy
User 28,page3,0.297850,690.261600,88.578000,0.129400,0.000000,protection_privacy_cont
User 28,page3,0.476560,588.799680,16.982700,1.264650,124.178936,protection_privacy_cont
User 28,page3,1.790530,558.389067,114.172333,0.164550,101.836291,contact
User 28,page3,2.020510,838.509840,103.640250,0.181640,280.318698,protection_privacy_cont
User 28,page3,2.266600,993.259200,167.685000,0.131840,167.478639,contact
User 28,page3,2.417970,1002.943200,201.589500,0.014160,35.260388,contact
User 28,page3,2.529790,646.527467,350.210000,0.147940,386.160884,consent
User 28,page3,2.694340,654.544800,352.390500,0.016600,8.308563,consent
User 28,page3,2.760250,671.260800,230.317500,0.016120,123.212183,contact
User 28,page3,2.793460,658.207200,166.619250,0.031740,65.022023,contact
User 31,calibration,0.050170,830.764200,250.606125,0.064820,0.000000,
User 31,calibration,0.132810,828.280320,266.799750,0.163450,0.000000,
User 31,calibration,0.361820,451.592400,222.838000,0.098510,379.244545,
User 31,calibration,0.493530,425.502000,273.568750,0.114620,57.046630,
User 31,calibration,0.625610,443.125200,319.021500,0.032720,48.749663,
User 31,calibration,0.693360,387.844800,225.802500,0.013670,108.377602,
User 31,calibration,0.723270,438.906300,275.654750,0.427000,71.361920,
User 31,calibration,1.183350,429.985309,255.067432,0.360960,22.437062,
User 31,calibration,1.560910,414.556800,222.342750,0.032840,36.179327,
User 31,calibration,1.626220,425.548800,272.553000,0.115600,51.399351,
User 31,calibration,1.875490,874.155072,235.178160,0.490840,450.160489,
User 31,calibration,2.398930,888.832000,298.424000,0.049430,64.926485,
User 31,calibration,2.464600,876.948800,251.802833,0.312130,48.111783,
User 31,calibration,2.793460,875.746620,249.192825,0.739620,2.873566,
User 31,calibration,3.598510,1291.802400,225.500100,0.163940,416.729837,
User 31,calibration,3.779420,1339.304400,294.855750,0.033930,84.063346,
User 31,calibration,3.828740,1306.149600,264.275308,0.212890,45.104370,
User 31,calibration,4.074220,1309.657067,252.971833,0.329950,11.835153,
User 31,calibration,4.421630,1313.630850,239.870531,0.293460,13.690693,
User 31,calibration,4.797360,425.013071,506.028662,1.167730,927.621533,
User 31,calibration,6.030520,860.289600,477.250929,0.820550,436.226793,
User 31,calibration,6.883180,858.038779,479.706316,0.345340,3.330934,
User 31,calibration,7.294190,1301.489175,514.181719,0.542720,444.788497,
User 31,calibration,7.886110,1297.941867,526.608833,0.295530,12.923489,
User 31,calibration,8.493900,466.388160,734.718600,0.098870,857.199651,
User 31,calibration,8.609740,486.175200,723.418500,0.016480,22.786382,
User 31,calibration,8.643190,437.572800,717.186750,0.035400,49.000286,
User 31,calibration,8.709350,416.433818,760.635273,0.195560,48.318016,
User 31,calibration,8.937260,406.658933,753.176667,0.476560,12.295494,
User 31,calibration,9.430050,435.786400,734.657000,0.049320,34.516480,
User 31,calibration,9.496090,402.917760,745.325700,0.081670,34.556745,
User 31,calibration,9.660160,859.377655,718.718795,0.772340,457.234691,
User 31,calibration,10.464720,839.109600,732.501000,0.065800,24.510063,
User 31,calibration,10.634160,1286.317200,787.011750,0.027950,450.517546,
User 31,calibration,10.678830,1291.273760,756.250250,0.525390,31.158263,
User 31,page1,0.065550,1112.344800,841.207500,0.016360,0.000000,
User 31,page1,0.098390,1092.688800,825.457500,0.016230,0.000000,
User 31,page1,0.197880,751.529333,189.542500,0.147330,721.649270,
User 31,page1,0.428710,642.136800,96.183000,0.113040,143.814890,
User 31,page1,0.558720,639.422700,173.146312,0.132200,77.011154,
User 31,page1,0.756470,834.019200,402.423000,0.016110,300.725119,
User 31,page1,0.789790,838.166400,387.358500,0.114140,15.624930,
User 31,page2,0.048950,835.852500,331.786875,0.131470,0.000000,possible_benefits
User 31,page2,0.197270,835.108400,362.099500,0.098990,0.000000,possible_benefits
User 31,page2,0.361820,618.570400,358.897000,0.050170,216.561680,possible_benefits
User 31,page3,0.048220,651.070560,390.376700,0.246700,0.000000,consent
User 31,page3,0.327510,658.153440,292.011300,0.082040,0.000000,contact
User 31,page3,0.426390,621.306000,241.820250,0.032590,62.264559,contact
User 32,calibration,0.047850,793.817850,383.028188,0.263920,0.000000,
User 32,calibration,0.361570,667.854600,242.620875,0.083740,0.000000,
User 32,calibration,0.525880,355.773600,190.596000,0.015380,316.387639,
User 32,calibration,0.574460,388.411665,252.445742,0.506840,69.933067,
User 32,calibration,1.097900,413.548800,243.411000,0.016360,26.711461,
User 32,calibration,1.131100,394.354800,247.189687,0.131110,19.562416,
User 32,calibration,1.295410,401.470440,274.828050,0.378170,28.539646,
User 32,calibration,1.689940,385.199071,249.446806,0.526370,30.149046,
User 32,calibration,2.298340,766.318000,199.661000,0.097660,384.356949,
User 32,calibration,2.428470,809.116467,226.977333,0.673820,50.772934,
User 32,calibration,3.283450,828.671760,233.064000,1.198730,20.480650,
User 32,calibration,4.499020,835.282800,229.605750,0.247560,7.460921,
User 32,calibration,4.821780,1231.112400,296.101050,0.186760,401.376005,
User 32,calibration,5.025150,1269.189600,212.803500,0.048580,91.587963,
User 32,calibration,5.090330,1270.735200,282.891000,0.065680,70.104540,
User 32,calibration,5.171880,1237.500600,326.571000,0.066160,54.886073,
User 32,calibration,5.254390,1246.771326,269.684211,0.591310,57.637255,
User 32,calibration,5.878660,1273.576168,248.090132,0.328370,34.420979,
User 32,calibration,6.223880,1326.082800,260.106000,0.032470,53.863972,
User 32,calibration,6.273190,1253.735467,245.908833,0.329590,73.727174,
User 32,calibration,6.618160,1262.696400,268.114350,0.182130,23.945423,
User 32,calibration,6.831540,1236.620000,265.018250,0.114990,26.259560,
User 32,calibration,6.963130,1250.301200,291.015750,0.739260,29.377632,
User 32,calibration,7.803960,475.095600,464.745750,0.032470,794.434286,
User 32,calibration,7.852780,373.679345,452.808873,1.015870,102.116334,
User 32,calibration,8.885250,383.038800,489.694500,0.229740,38.054551,
User 32,calibration,9.131100,387.452607,462.183569,1.019050,27.862753,
User 32,calibration,10.167240,389.180765,479.014565,0.376950,16.919485,
User 32,calibration,10.642820,745.540320,442.663200,0.082030,358.208813,
User 32,calibration,10.758060,830.695040,447.267800,0.263180,85.279122,
User 32,calibration,11.053710,731.203200,751.674000,0.330810,320.252652,
User 32,calibration,11.414550,838.036267,456.960000,0.301030,313.479897,
User 32,calibration,11.746090,890.920800,432.043500,0.013680,58.460293,
User 32,calibration,11.793700,837.203446,421.136423,0.229010,54.813488,
User 32,calibration,12.039310,855.730909,442.449000,0.180170,28.239915,
User 32,calibration,12.236570,887.896800,400.790250,0.032470,52.631701,
User 32,calibration,12.285640,836.959200,425.510400,0.083990,56.619121,
User 32,calibration,12.400630,846.777000,444.654375,0.509280,21.514669,
User 32,calibration,12.926510,886.082400,476.416500,0.016360,50.534612,
User 32,calibration,12.959470,807.374400,453.862500,0.016360,81.875712,
User 32,calibration,13.092040,1253.460600,486.635625,0.064450,447.288470,
User 32,calibration,13.173340,1238.396727,508.062545,0.213380,26.192235,
User 32,calibration,13.420900,1303.982400,454.172250,0.036860,84.886067,
User 32,calibration,13.471920,1264.603200,515.860800,0.079350,73.186055,
User 32,calibration,13.567870,1262.952923,481.583308,0.229010,34.317195,
User 32,calibration,13.813480,1243.544400,477.839250,0.032470,19.766354,
User 32,calibration,13.862550,1247.624000,520.962750,0.131590,43.316041,
User 32,calibration,14.010250,1299.144000,496.938750,0.033210,56.845958,
User 32,calibration,14.059570,1253.557200,524.725688,0.131590,53.387922,
User 32,calibration,14.224370,1249.984800,478.009500,0.116690,46.852580,
User 32,calibration,14.357180,1241.348640,475.568100,0.080810,8.974614,
User 32,calibration,14.454350,1261.912615,481.114038,0.229980,21.298698,
User 32,calibration,14.719480,1325.352000,499.138500,0.015140,65.950260,
User 32,calibration,14.751220,1245.787200,507.543167,0.179200,80.007474,
User 32,calibration,14.948970,1221.645600,455.637000,0.037600,57.245672,
User 32,calibration,14.998540,1260.249900,506.180062,0.278800,63.599474,
User 32,calibration,15.293700,1262.692200,522.795875,0.212400,16.794346,
User 32,calibration,15.604740,537.908000,613.872000,0.051020,730.484084,
User 32,calibration,15.703610,429.254000,699.007750,0.098390,138.035458,
User 32,calibration,15.834720,383.434800,624.697500,0.033440,87.300701,
User 32,calibration,15.883060,427.775040,716.499000,0.085200,101.948871,
User 32,calibration,15.982910,383.623800,674.682750,0.064940,60.810614,
User 32,calibration,16.063960,405.843200,630.959000,0.049570,49.045571,
User 32,calibration,16.129880,406.182000,698.945625,0.083990,67.987469,
User 32,calibration,16.229000,436.287600,814.227750,0.427250,119.148292,
User 32,calibration,16.672850,387.920400,732.186000,0.081300,95.237780,
User 32,calibration,16.770750,450.004800,764.127000,0.032960,69.819053,
User 32,calibration,16.836670,381.318000,696.483375,0.081790,96.402990,
User 32,calibration,16.935550,370.356000,743.001000,0.016110,47.791787,
User 32,calibration,16.968020,368.497920,689.115000,0.082030,53.918025,
User 32,calibration,17.083010,407.117760,721.440300,0.099120,50.362854,
User 32,calibration,17.198000,353.142720,714.441000,0.099120,54.426971,
User 32,calibration,17.312740,435.177600,752.553000,0.114990,90.455769,
User 32,calibration,17.479490,387.553600,669.256000,0.046880,95.950172,
User 32,calibration,17.559810,375.438000,743.982750,0.032480,75.702542,
User 32,calibration,17.625240,472.869600,747.799500,0.016120,97.506329,
User 32,calibration,17.674800,412.204800,721.360500,0.015870,66.175816,
User 32,calibration,17.707520,425.268480,739.670400,0.344480,22.492491,
User 32,calibration,18.118410,761.235300,725.985750,0.148920,336.245407,
User 32,calibration,18.298580,820.028160,717.166800,0.098640,59.450604,
User 32,calibration,18.413570,820.155969,710.076635,0.459970,7.091317,
User 32,calibration,18.890140,829.718400,696.598500,0.115230,16.525743,
User 32,calibration,19.022220,878.522400,668.871000,0.047850,56.130604,
User 32,calibration,19.086910,831.667200,690.931500,0.081790,51.788758,
User 32,calibration,19.185790,795.194400,694.842750,0.067630,36.681917,
User 32,calibration,19.267820,853.974800,707.085750,0.099860,60.041873,
User 32,calibration,19.382570,788.121600,701.064000,0.017090,66.127947,
User 32,calibration,19.432130,849.398550,701.488594,0.279300,61.278421,
User 32,calibration,19.729000,815.918400,696.240000,0.130130,33.889057,
User 32,calibration,19.875730,823.372800,721.524000,0.229740,26.359984,
User 32,calibration,20.122310,878.566080,716.595600,0.099860,55.412880,
User 32,calibration,20.239010,829.460800,724.412500,0.063970,49.723560,
User 32,calibration,20.335940,876.934800,710.178000,0.032960,49.562099,
User 32,calibration,20.434080,1238.722800,799.041250,0.099860,372.541587,
User 32,calibration,20.795650,1242.393600,801.301421,0.344980,4.310817,
User 32,calibration,21.156490,1295.985600,790.119750,0.033450,54.746070,
User 32,calibration,21.206790,1236.396000,771.288000,0.016350,62.494442,
User 32,calibration,21.239500,1286.929200,735.645750,0.743650,61.838291,
User 32,calibration,22.012450,1335.297600,709.716000,0.015380,54.880361,
User 32,calibration,22.044430,1294.370000,763.663250,0.115240,67.715391,
User 32,calibration,22.192870,1270.653067,786.240000,0.179440,32.744504,
User 32,calibration,22.389160,1255.705309,801.020182,0.180420,21.021162,
User 32,calibration,22.586430,1266.398000,799.678250,0.098380,10.776568,
User 32,calibration,22.701420,1224.216000,824.680500,0.016110,49.035025,
User 32,calibration,22.734380,1265.670764,780.410591,0.180410,60.649174,
User 32,calibration,22.931150,1230.390000,829.542000,0.035890,60.486591,
User 32,calibration,22.980470,1267.539000,780.380125,0.198730,61.619300,
User 32,calibration,23.309080,537.196800,610.498000,0.049560,749.839760,
User 32,calibration,23.375980,540.246000,661.736250,0.032960,51.328899,
User 32,calibration,23.425780,565.194000,606.648000,0.031250,60.474110,
User 32,calibration,23.473630,547.915200,638.116500,0.016120,35.900187,
User 32,calibration,23.555420,432.114900,434.518875,0.131840,234.225751,
User 32,page1,0.069580,981.239280,812.390250,0.193850,0.000000,
User 32,page1,0.674070,552.064800,58.243500,0.016360,0.000000,
User 32,page1,0.722410,545.819400,105.929250,0.066650,48.092991,
User 32,page1,0.805180,594.400800,71.052000,0.114250,59.804473,
User 32,page1,0.951900,557.088000,19.666500,0.032720,63.503659,
User 32,page1,1.067380,572.174400,137.350500,0.016600,118.647054,
User 32,page1,1.100340,589.213800,81.094125,0.065190,58.780276,
User 32,page1,1.231200,752.290560,53.640300,0.098630,165.371528,
User 32,page1,1.656980,798.806400,113.221500,0.016600,75.588642,
User 32,page1,1.689940,806.547840,53.669700,0.082030,60.052867,
User 32,page1,1.788570,791.086800,82.393500,0.131600,32.620552,
User 32,page1,1.937010,779.297400,18.729375,0.066410,64.746512,
User 32,page1,2.036380,765.038400,88.767000,0.016110,71.474387,
User 32,page1,2.101320,913.802400,95.862000,0.279780,148.933095,
User 32,page1,2.429930,877.094400,76.571250,0.034180,41.468184,
User 32,page1,2.481200,817.605600,32.513250,0.030520,74.027189,
User 32,page1,2.561040,882.428400,86.955750,0.036130,84.652119,
User 32,page1,2.610840,850.382400,30.019500,0.064940,65.335157,
User 32,page1,2.741210,1006.827600,95.855250,0.262940,169.733457,
User 32,page1,3.037350,945.772800,119.238000,0.015870,65.379214,
User 32,page1,3.086910,1032.811920,104.824650,0.164310,88.224447,
User 32,page1,3.317870,976.043815,59.803962,0.279050,72.453296,
User 32,page1,3.631590,1050.838880,66.845800,0.243900,75.125822,
User 32,page1,4.237060,586.153018,167.870182,0.574460,475.540614,
User 32,page1,4.828130,559.162800,111.966750,0.049070,62.077899,
User 32,page1,4.943360,742.830667,158.817167,0.197270,189.549062,
User 32,page1,5.173100,826.746200,147.082250,0.393790,84.732078,
User 32,page1,5.651610,695.167200,151.893000,0.016110,131.666915,
User 32,page1,5.682860,601.118824,153.102353,0.327640,94.056152,
User 32,page1,6.027590,604.749600,180.222000,0.016110,27.361612,
User 32,page1,6.078370,515.689440,195.526800,0.080810,90.365641,
User 32,page1,6.176760,557.289600,217.425075,0.363280,47.011783,
User 32,page1,6.570070,608.839074,171.075395,0.327880,69.322731,
User 32,page1,6.914310,623.923650,187.376437,0.280030,22.209647,
User 32,page1,7.210940,665.817600,256.200000,0.018550,80.571619,
User 32,page1,7.506840,643.809600,121.212000,0.015620,136.770290,
User 32,page1,7.539060,633.416000,137.198250,0.098150,19.067960,
User 32,page1,7.670170,665.851200,195.239100,0.082270,66.488965,
User 32,page1,7.769040,706.401055,143.426659,0.377690,65.793767,
User 32,page1,8.163090,789.379360,150.855600,0.246580,83.310193,
User 32,page1,8.460450,978.666000,193.806750,0.294680,194.098515,
User 32,page1,8.803960,1116.948000,155.988000,0.016600,143.360278,
User 32,page1,8.837400,1076.935067,177.217250,0.327880,45.295871,
User 32,page1,9.182130,1075.149600,178.867500,0.016110,2.431299,
User 32,page1,9.249020,610.394400,233.320500,0.016610,467.934317,
User 32,page1,9.281490,611.701067,226.049833,0.162850,7.387149,
User 32,page1,9.477540,537.482400,251.622000,0.016600,78.500613,
User 32,page1,9.510250,595.358400,271.068000,0.049080,61.055534,
User 32,page1,9.575930,548.199867,296.340042,0.656980,53.503302,
User 32,page1,10.265870,554.777354,302.878962,0.216060,9.274740,
User 32,page1,10.496340,508.578000,308.332500,0.295410,46.520118,
User 32,page1,10.824460,573.577200,250.041750,0.098640,87.308118,
User 32,page1,10.989010,618.256800,239.185800,0.180910,45.979542,
User 32,page1,11.202880,680.799840,263.767350,0.180420,67.200331,
User 32,page1,11.399410,649.007520,218.134350,0.180670,55.615846,
User 32,page1,11.646480,773.441200,250.320000,0.313240,128.528817,
User 32,page1,12.023680,924.883680,295.146600,0.344970,157.937484,
User 32,page1,12.435790,1085.558880,281.547525,0.328370,161.249666,
User 32,page1,12.781740,1080.240000,288.172500,0.014160,8.495927,
User 32,page1,12.812260,1138.527200,296.991000,0.361570,58.950518,
User 32,page1,13.551270,1040.329309,295.546364,0.180660,98.208517,
User 32,page1,13.830810,651.928200,326.795875,0.197020,389.656199,
User 32,page1,14.044190,560.685300,357.525000,0.295410,96.278481,
User 32,page1,14.356450,515.659200,283.904250,0.180660,86.298114,
User 32,page1,14.553220,563.816400,350.190750,0.066650,81.932997,
User 32,page1,14.652100,517.876800,301.602000,0.016360,66.867881,
User 32,page1,14.685060,561.414000,266.285250,0.032710,56.060330,
User 32,page1,14.750730,520.455600,368.434500,0.032960,110.054804,
User 32,page1,14.799800,569.385600,330.949500,0.018320,61.638220,
User 32,page1,14.851320,522.398400,332.212500,0.129150,47.004171,
User 32,page1,14.997310,599.999400,336.202125,0.344980,77.703490,
User 32,page1,15.424560,693.840000,353.797500,0.083980,95.475942,
User 32,page1,15.539310,631.221818,320.079136,0.197260,71.119370,
User 32,page1,15.752930,541.983120,347.711700,0.164790,93.418969,
User 32,page1,15.937260,552.013241,342.841293,0.539550,11.150076,
User 32,page1,16.508540,680.546259,342.248735,0.295660,128.534383,
User 32,page1,16.820560,676.570800,301.925250,0.231690,40.518980,
User 32,page1,17.069820,682.454640,313.559400,0.342290,13.037370,
User 32,page1,17.461430,661.206000,331.836750,0.065910,28.027954,
User 32,page1,17.609620,963.810831,315.915115,0.229980,303.023402,
User 32,page1,17.856450,950.426400,292.509000,0.016110,26.962738,
User 32,page1,17.922120,1055.471631,338.866500,0.229490,114.819503,
User 32,page1,18.184330,1108.934400,372.100400,0.279050,62.950455,
User 32,page1,18.496340,1140.679680,353.099250,0.362790,36.997385,
User 32,page1,18.957280,603.153600,446.675069,0.492180,545.610411,
User 32,page1,19.482180,559.038092,429.009808,0.789300,47.520937,
User 32,page1,20.303470,557.233600,373.772000,0.065910,55.267274,
User 32,page1,20.418950,681.144800,461.910750,0.114500,152.060596,
User 32,page1,20.568120,667.945600,410.513833,0.378410,53.064696,
User 32,page1,20.994380,749.392000,427.014000,0.228760,83.100972,
User 32,page1,21.239500,698.376000,433.996500,0.016600,51.491626,
User 32,page1,21.305420,792.422400,449.284500,0.032470,95.280892,
User 32,page1,21.354490,754.591106,423.162147,0.936530,45.973733,
User 32,page1,22.307130,818.245200,492.543750,0.229980,94.157583,
User 32,page1,22.603760,839.040720,611.891700,0.179930,121.146138,
User 32,page1,22.833010,853.472612,786.866912,0.312010,175.569372,
User 32,page1,23.178220,872.054400,858.417000,0.032470,73.923596,
User 32,page1,23.227290,842.436000,817.808250,0.032720,50.262513,
User 32,page1,23.276610,868.750400,875.143500,0.114990,63.085486,
User 32,page1,23.407960,835.279200,803.250000,0.016360,79.303194,
User 32,page2,0.049320,800.865046,575.353962,0.263180,0.000000,mandatory_reporting
User 32,page2,0.377690,678.205920,316.526700,0.083490,0.000000,possible_benefits
User 32,page2,0.526370,584.914400,71.498000,0.065430,262.187665,act_procedures_cont
User 32,page2,0.690670,558.518688,23.420460,0.673340,54.846909,act_procedures_cont
User 32,page2,1.550540,817.152000,24.249750,0.027340,258.634642,act_procedures_cont
User 32,page2,1.807860,941.314871,66.793588,0.378910,131.249368,act_procedures_cont
User 32,page2,2.235110,1062.415200,59.288250,0.031980,121.332683,act_procedures_cont
User 32,page2,2.283940,1085.853067,125.569500,0.181150,70.303184,act_procedures_cont
User 32,page2,2.563720,845.989200,92.347500,0.033690,242.153620,act_procedures_cont
User 32,page2,2.695310,561.699600,166.075350,0.164070,293.694352,participation_time
User 32,page2,2.875980,548.116800,106.956500,0.065430,60.659137,act_procedures_cont
User 32,page2,2.958250,540.316800,94.641000,0.121830,14.577776,act_procedures_cont
User 32,page2,3.155030,580.377700,121.297531,0.871340,48.119085,act_procedures_cont
User 32,page2,4.043210,546.443520,225.607200,0.081060,109.690636,risks_discomforts
User 32,page2,4.140870,544.642000,153.994750,0.098140,71.635106,participation_time
User 32,page2,4.288820,625.682400,85.018500,0.032220,106.420249,act_procedures_cont
User 32,page2,4.337650,611.561635,132.848283,0.427980,49.870674,act_procedures_cont
User 32,page2,4.781980,611.078031,201.873808,0.213140,69.027219,risks_discomforts
User 32,page2,5.027590,518.565600,147.749175,0.377440,107.182208,participation_time
User 32,page2,5.520750,738.533250,143.278406,0.280030,220.013079,act_procedures_cont
User 32,page2,5.816890,758.542615,148.843154,0.459720,20.768753,participation_time
User 32,page2,6.310550,764.610000,112.376250,0.032470,36.968206,act_procedures_cont
User 32,page2,6.364750,751.606800,192.890250,0.059810,81.557265,risks_discomforts
User 32,page2,6.752440,561.380400,205.689750,0.033200,190.656525,risks_discomforts
User 32,page2,6.801510,550.324047,231.349064,1.530520,27.939995,risks_discomforts
User 32,page2,8.379150,596.378160,215.853750,0.179930,48.591009,risks_discomforts
User 32,page2,8.575680,583.361172,256.760302,0.986580,42.927706,risks_discomforts
User 32,page2,9.578610,555.114646,350.248500,0.460450,97.662221,possible_benefits
User 32,page2,10.055910,565.798800,335.623432,0.393310,18.111978,possible_benefits
User 32,page2,10.482180,508.057200,343.292250,0.037110,58.248632,possible_benefits
User 32,page2,10.581790,646.364400,342.342000,0.245110,138.310464,possible_benefits
User 32,page2,10.860110,611.991927,336.441955,0.362060,34.875169,possible_benefits
User 32,page2,11.239500,591.598933,343.431667,0.148200,21.557604,possible_benefits
User 32,page2,11.417970,569.505300,319.886437,0.147950,32.287868,possible_benefits
User 32,page2,11.582760,574.875000,371.161875,0.146980,51.555835,possible_benefits
User 32,page2,11.796140,749.990182,342.100500,0.444580,177.510254,possible_benefits
User 32,page2,12.274660,721.694400,407.358000,0.031000,71.128001,exclusion_inclusion
User 32,page2,12.322270,716.230200,357.170625,0.149170,50.483959,possible_benefits
User 32,page2,12.535890,861.330960,352.969050,0.181400,145.161578,possible_benefits
User 32,page2,12.748540,870.362182,339.893591,0.230950,15.891211,possible_benefits
User 32,page2,13.012210,948.638400,352.987500,0.131100,79.363825,possible_benefits
User 32,page2,13.159910,978.264000,387.859500,0.032960,45.757322,exclusion_inclusion
User 32,page2,13.208980,961.490880,330.922200,0.082040,59.356497,possible_benefits
User 32,page2,13.357670,1054.970000,377.889750,0.114740,104.614992,possible_benefits
User 32,page2,13.505130,1033.639855,329.156864,0.197020,53.196516,possible_benefits
User 32,page2,13.718750,984.342240,370.416900,0.196780,64.285655,possible_benefits
User 32,page2,13.931640,987.235200,413.511000,0.016600,43.191095,exclusion_inclusion
User 32,page2,14.276610,1082.172000,330.603000,0.049070,126.042582,possible_benefits
User 32,page2,14.342530,1121.962800,366.712500,0.032470,53.732707,possible_benefits
User 32,page2,14.391360,1172.516800,331.362500,0.049070,61.687352,possible_benefits
User 32,page2,14.541750,618.534000,283.379250,0.031980,556.056953,possible_benefits
User 32,page2,14.590820,627.724800,359.151000,0.131350,76.327118,possible_benefits
User 32,page2,14.740970,675.628800,368.455500,0.016600,48.799251,possible_benefits
User 32,page2,14.789060,546.197400,413.392875,0.130620,137.010419,exclusion_inclusion
User 32,page2,14.936520,631.268400,462.199500,0.032720,98.077325,exclusion_inclusion
User 32,page2,15.001710,546.238933,434.401333,0.147700,89.458081,exclusion_inclusion
User 32,page2,15.166750,646.522800,454.540800,0.163820,102.286128,exclusion_inclusion
User 32,page2,15.347410,650.101694,401.364971,0.606690,53.296129,exclusion_inclusion
User 32,page2,15.975830,585.700985,487.095808,0.209230,107.225127,exclusion_inclusion
User 32,page2,16.234380,676.498200,426.978563,0.262200,108.895443,exclusion_inclusion
User 32,page2,16.513180,679.631120,446.138000,0.506600,19.413893,exclusion_inclusion
User 32,page2,17.072510,581.510400,463.102500,0.117430,99.576453,exclusion_inclusion
User 32,page2,17.218510,537.398400,507.759000,0.016110,62.769989,mandatory_reporting
User 32,page2,17.267580,586.600800,586.834500,0.113770,93.133296,mandatory_reporting
User 32,page2,17.414550,564.924614,503.218360,0.807620,86.380066,mandatory_reporting
User 32,page2,18.239010,582.553440,552.470100,0.180180,52.311656,mandatory_reporting
User 32,page2,18.435790,570.805964,592.926409,0.195310,42.127380,mandatory_reporting
User 32,page2,18.680180,622.171200,533.817000,0.114990,78.309066,mandatory_reporting
User 32,page2,18.829590,672.358761,555.317226,0.541990,54.599002,mandatory_reporting
User 32,page2,19.438230,844.452000,521.997000,0.015630,175.289247,mandatory_reporting
